New SKU,Brand,Upstream Contact,Type,Location,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63
GN0964471-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,0,0,0,0,0,0,0,56249,56249,56249,19765,52499,52499,52499,52499,52499,57499,58749,58749,56249,56249,56249,56249,56249,61999,61999,65999,61874,66249,66249,61874,61874,63749,63749,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,61874,59999,59999,52999,53999,55499,58899,62132,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN0964471-Z-WH32475,Amberville,Gangadhar Ratanlal Furniture Showroom,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59999,61874,59999,59999,52999,53999,55499,58899,62132,62532,62570,53099,53099,50299,50299,41599,44499,53999,57899
GN2074471-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,0,0,0,0,0,0,41249,41249,41249,19002,45624,45624,45624,49999,49999,49999,52499,52499,52499,52499,52499,52499,49999,53332,47999,49332,59999,54374,54374,57499,57499,59374,59374,53749,53749,53749,53749,55624,55624,55624,55624,55624,55624,52499,56249,51249,51249,41999,42999,46699,49099,55066,56266,56285,55999,55999,53299,53299,43599,44499,51299,54999
GN2074471-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55624,55624,52499,56249,51249,51249,41999,42999,46699,49099,55066,56266,56285,55999,55999,53299,53299,43599,44499,51299,54999
GN1964471-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,41249,41249,41249,19259,46249,46249,46249,49999,49999,49999,51249,51249,51249,51249,51249,51249,51249,56666,56666,59999,56249,59999,59999,59999,59999,61874,61874,51874,51874,51874,51874,53124,53124,53124,53124,53124,53124,51249,52499,49374,49374,40999,41999,45649,47999,53732,54666,54713,56199,56199,53499,53499,43499,45999,49599,53199
GN1964471-Z-WH32480,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53124,53124,51249,52499,49374,49374,40999,41999,45649,47999,53732,54666,54713,56199,56199,53499,53499,43499,45999,49599,53199
GN2964471-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,19259,46249,46249,46249,49999,49999,49999,56249,56249,56249,56249,56249,56249,56249,61999,61999,66666,66874,71874,71874,60624,60624,62499,62499,51874,51874,51874,51874,53124,53124,53124,53124,53124,53124,53124,54374,53124,53124,43999,44999,46499,48999,54932,57732,57856,59699,59699,56999,56999,45799,46299,50099,53699
GN2964471-Z-WH32480,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53124,53124,53124,54374,53124,53124,43999,44999,46499,48999,54932,57732,57856,59699,59699,56999,56999,45799,46299,50099,53699
GN9764471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,28749,28749,28749,12980,31249,31249,31249,31249,31249,31249,34999,34999,34999,34999,34999,34999,34999,38666,38666,42666,39999,42499,42499,41249,41249,42499,42499,34999,34999,34999,34999,36249,36249,36249,36249,36249,36249,36249,37499,36249,36249,29999,30999,32499,34299,36666,37999,37999,39199,39199,39199,36099,29399,31399,33999,36499
GN9764471-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36249,37499,36249,36249,29999,30999,32499,34299,36666,37999,37999,39199,39199,39199,36099,29399,31399,33999,36499
GN0864471-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,61249,61249,61249,26231,62499,62499,62499,62499,62499,62499,68749,68749,68749,68749,68749,68749,68749,75332,75332,79999,74999,79374,79374,79374,79374,81874,81874,71874,71874,71874,71874,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,60999,61999,63499,66899,77332,80265,80285,82999,82999,82999,82999,65799,66499,71799,76999
GN4864471-Z-WH11393,Woodsworth,Agarwal Marble Craft Pvt. Ltd.,HB-SW,Mumbai,0,0,0,0,0,0,0,48749,48749,48749,22184,53124,53124,53124,53749,53749,53749,58749,58749,58749,58749,58749,58749,58749,62666,62666,66666,76249,81874,81874,71874,71874,74374,74374,61249,61249,61249,61249,63124,63124,63124,63124,63124,63124,63124,64999,61249,61249,50999,51999,54849,57699,62132,65866,60428,61699,61699,61699,60099,49399,51599,67399,72299
GN4864471-Z-WH32511,Woodsworth,AM Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63124,64999,61249,61249,50999,51999,54849,57699,62132,65866,60428,61699,61699,61699,60099,49399,51599,67399,72299
GN6864471-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,0,0,0,0,0,0,0,68749,68749,68749,24544,64999,64999,64999,64999,64999,64999,73749,73749,73749,73749,73749,73749,73749,69999,65332,69332,64999,68749,68749,73124,73124,75624,75624,75624,75624,75624,75624,75624,75624,75624,75624,75624,75624,75624,78124,75624,75624,65999,66999,68499,72699,77999,77999,77999,80799,77499,77499,77499,61599,62299,71199,76299
GN6864471-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75624,75624,75624,78124,75624,75624,65999,66999,68499,72699,77999,77999,77999,80799,77499,77499,77499,61599,62299,71199,76299
GN5864471-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,20511,49374,49374,49374,49999,49999,49999,52499,52499,52499,52499,52499,52499,52499,57999,57999,61332,69374,73749,73749,82499,82499,85624,74374,65624,65624,65624,65624,67499,67499,67499,53124,46874,46874,67499,67499,67499,67499,55999,56999,58499,61599,70799,72132,72142,74399,74399,74399,74399,59199,59799,64499,69199
GN2864471-Z-WH2194,Mudramark,Appu Art & Handicrafts,HB-SW,Mumbai,0,0,0,0,0,0,0,34999,34999,34999,13116,34999,34999,34999,34999,34999,34999,37499,37499,37499,37499,37499,37499,37499,37332,34666,36666,34374,36249,36249,40624,40624,41874,41874,41874,41874,41874,41874,41874,41874,41874,41874,41874,41874,41874,43124,41874,41874,36999,37999,39499,42099,46399,46399,46428,48599,48599,48599,48599,37299,37699,40799,43799
GN8487661-Z-WH10868,Amberville,Vishwakarma Art Palace,HB-SW,Mumbai,67072,66874,66874,66874,66874,66874,66874,66874,68749,68749,26609,68749,68749,68749,68749,68749,68749,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,76249,60624,60624,60624,60624,60624,68124,68124,58999,59999,61499,64499,74399,66599,66713,90399,85499,85499,85499,68099,54799,69899,70899
GN6487661-Z-WH10868,Amberville,Vishwakarma Art Palace,HB-SW,Mumbai,67499,67499,67499,67499,67499,67499,67499,67499,69999,69999,23346,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,74999,74999,74999,79999,79999,85999,80624,86874,86874,73749,73749,76249,76249,69374,69374,69374,69374,69374,69374,69374,59999,47499,69374,69374,71249,69374,69374,60999,61999,63499,67399,74265,74266,74285,76999,76999,76999,73499,58399,46899,60999,58599
GN7487661-Z-WH10868,Amberville,Vishwakarma Art Palace,HB-SW,Mumbai,67499,67499,67499,67499,67499,67499,67499,67499,69999,69999,23346,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,77332,77332,71999,67499,71874,71874,71874,71874,74374,74374,74374,74374,74374,74374,74374,74374,74374,74374,79374,79374,79374,70624,68749,68749,59999,60999,62499,66199,74265,74266,74285,76999,76999,76999,73499,58399,58999,64199,68799
GN7487661-Z-WH32489,Amberville,Vishwakarma Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79374,79374,79374,70624,68749,68749,59999,60999,62499,66199,74265,74266,74285,76999,76999,76999,73499,58399,58999,64199,68799
GN3327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,46249,43124,43124,43124,43124,43124,43124,43124,46249,46249,20245,46249,46249,46249,46249,46249,46249,46249,46249,46249,46249,46249,47249,47249,50399,50399,50399,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,38999,39999,43249,45199,50266,50266,50285,51099,51099,51099,51099,42599,47499,51299,54999
GN6327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,26874,24999,24999,24999,24999,24999,24999,24999,27499,27499,11868,19999,19999,21874,22499,22499,22499,22499,22499,22499,22499,22499,23499,23499,31999,31999,34666,32499,34374,34374,36249,36249,37499,37499,30624,30624,30624,30624,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,25999,26999,28849,30299,31599,31599,31713,32299,32299,32299,32299,26599,27799,29999,32199
GN0327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,29999,29999,29999,29999,29999,29999,29999,32499,32499,14460,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,33499,33499,35732,35732,35732,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,33499,27999,28999,30749,32099,33866,33866,33999,34399,34399,34399,34399,28999,33899,36599,39299
GN1327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,39374,39374,39374,39374,39374,39374,39374,42499,42499,19088,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,43499,42999,43999,47699,50199,56532,56532,56570,54599,54599,54599,54599,44499,46999,50799,54499
GN2327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,36874,36874,36874,36874,36874,36874,36874,39999,39999,17932,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,40999,40999,47999,47999,51999,48749,51249,51249,54374,54374,56249,56249,46874,46874,46874,46874,48124,48124,48124,48124,48124,48124,48124,48124,48124,48124,39999,40999,44599,46899,52399,52399,52428,53799,53799,53799,53799,43499,43999,47499,50899
GN4327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,40624,40624,40624,41249,41249,41249,41249,44999,44999,19088,44999,44999,44999,44999,44999,44999,44999,44999,44999,44999,44999,45999,45999,50666,50666,55332,51874,54999,54999,58124,58124,59999,59999,49999,49999,49999,49999,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,41999,42999,46699,49099,55066,55066,55142,56599,56599,56599,56599,45799,46299,49899,53499
GN5327661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,21874,20624,20624,20624,21249,21249,21249,21249,23124,23124,9995,23124,23124,23124,23749,23749,23749,23749,23749,23749,23749,19999,20999,22499,21332,21332,21332,19999,21332,21332,19999,19999,20624,20624,26874,26874,26874,26874,27499,27499,27499,27499,27499,27499,28124,28124,28124,28124,22999,23999,24999,26299,29066,28666,28713,29499,29499,29499,29499,23899,19499,24699,23999
GN5127661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,39374,39374,39374,39374,39374,39374,39374,42499,42499,19088,42499,42499,42499,42499,41249,41249,41249,41249,41249,41249,41249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,41999,42999,46699,49099,55066,55066,55142,54599,54599,54599,54599,44499,46999,50799,54499
GN3227661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,39374,39374,39374,39374,39374,39374,39374,42499,42499,19088,42499,42499,42499,42499,41249,41249,41249,41249,41249,41249,41249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,42249,41999,42999,46699,49099,55066,55066,55142,54599,54599,54599,54599,44499,46999,50799,54499
GN8227661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,24999,24999,24999,24999,24999,24999,24999,27499,27499,11868,19999,19999,27499,27499,27499,29999,29999,29999,29999,29999,29999,30999,30999,33332,33332,36666,34374,36249,36249,38749,38749,39999,39999,30624,30624,30624,30624,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,25999,26999,28849,30299,31599,31599,31713,32299,32299,32299,32299,26599,27799,29999,32199
GN5227661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,0,43124,43124,43124,43124,43124,43124,43124,46249,46249,20245,46249,46249,46249,46249,46249,46249,46249,46249,46249,46249,46249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,47249,46999,47999,50599,53299,60399,60399,60428,58599,58599,58599,58599,47699,50499,54499,58399
GN7127661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,46249,43124,43124,43124,43749,43749,43749,43749,47499,47499,20245,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,48499,48499,51732,51732,51732,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,48499,39999,40999,44349,46399,51732,51732,51856,52799,52799,52799,52799,43799,47499,51299,54999
GN0227661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,26874,24999,24999,24999,24999,24999,24999,24999,27499,27499,11868,19999,19999,27499,27499,27499,29999,29999,29999,29999,29999,29999,30999,30999,33999,33999,35999,33749,35624,35624,38124,38124,39374,39374,33124,33124,33124,33124,34374,34374,34374,27499,26874,40624,40624,41874,40624,40624,32999,33999,35499,37799,40932,31599,31713,32299,32299,32299,32299,26699,28299,30599,32799
GN7227661-Z-WH10719,Woodsworth,Myyra,HB-SW,Mumbai,21874,20624,20624,20624,21249,21249,21249,21249,23124,23124,9995,16874,16874,16874,16249,14999,24999,24999,24999,24999,24999,16874,17874,22499,23999,23999,28665,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,26873,28124,28124,26874,26874,21999,22999,24649,25899,28666,28666,28713,29499,29499,29499,29499,23899,24199,26199,28099
GN8966661-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,27499,27499,27499,27499,27499,27499,27499,29999,29999,12980,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,28749,30666,30666,30666,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,23999,24999,26549,27699,30932,30932,30999,31399,31399,31399,31399,26399,30299,32799,35199
GN0076661-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,27438,27499,27499,27499,27499,27499,27499,27499,29999,29999,12980,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,28749,30666,30666,31332,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,29374,23999,24999,26549,27699,30932,30932,30999,31399,31399,31399,31399,26399,30299,32799,35199
GN2076661-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,27438,27499,22499,22499,22499,22499,22499,22499,23749,23749,12980,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,25332,25332,25332,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,23749,18999,19999,21699,22399,24266,24266,24285,24299,24299,24299,24299,21299,30299,32799,35199
GN8224471-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,20511,49374,49374,49374,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,54666,54666,57999,68749,72499,72499,80624,80624,83124,74374,65624,65624,65624,65624,67499,67499,67499,57499,57499,57499,57499,57499,67499,67499,55999,56999,58499,61599,70799,72132,72142,74399,74399,74399,74399,59199,59799,64499,69199
GN1124471-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,44999,44999,44999,20650,49374,49374,49374,49999,49999,49999,51249,51249,51249,51249,51249,51249,51249,56666,56666,59999,59999,63749,63749,71249,71249,73749,73749,60624,60624,60624,60624,62499,62499,62499,62499,62499,62499,62499,64374,58749,58749,48999,49999,52649,55399,62932,62932,62999,64699,64699,64699,62299,50499,51099,56599,60699
GN0224471-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,61249,61249,61249,26231,62499,62499,62499,62499,62499,62499,66249,66249,66249,66249,66249,66249,66249,72666,72666,76666,71874,76249,76249,81249,81249,83749,83749,71874,71874,71874,71874,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,60999,61999,63499,66899,77332,80265,80285,82999,82999,82999,82999,65799,66499,71799,76999
GN2224471-Z-WH2194,Mudramark,Appu Art & Handicrafts,HB-SW,Mumbai,0,0,0,0,0,0,0,34999,34999,34999,13116,34999,34999,34999,34999,34999,34999,36249,36249,36249,36249,36249,36249,36249,39999,39999,42666,39999,42499,42499,48124,48124,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,51874,49999,49999,43999,44999,46499,50199,56532,46399,46428,48599,48599,48599,48599,37299,37699,40799,43799
GN3124471-Z-WH2194,Woodsworth,Appu Art & Handicrafts,HB-SW,Mumbai,0,0,0,0,0,0,0,32499,32499,32499,14610,34999,34999,34999,34999,34999,34999,37499,37499,37499,37499,37499,37499,37499,41332,41332,43999,41249,43749,43749,48749,48749,50624,50624,42499,42499,42499,42499,43749,43749,43749,43749,43749,43749,41874,41874,39374,39374,31999,32999,36199,38099,41332,43066,43142,44299,44299,44299,41299,33799,34399,44799,47999
GN3024471-Z-WH17106,Woodsworth,ATHARVA HANDICRAFTS,HB-SW,Mumbai,0,0,0,0,0,0,0,46249,46249,46249,20650,49374,49374,49374,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,53332,53332,56666,53124,56249,56249,59999,59999,61874,61874,56249,56249,56249,56249,58124,58124,58124,58124,58124,58124,58124,59999,58124,58124,47999,48999,50499,53199,60266,61599,61713,63699,63699,63699,58799,47599,48099,51999,55799
GN9024471-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,44999,44999,44999,19824,47499,47499,47499,47499,47499,47499,52499,52499,52499,52499,52499,52499,52499,57999,57999,61332,57499,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,63124,55624,59999,54999,54999,44999,45999,49749,52199,58932,60799,60856,62499,62499,62499,62499,50399,50999,54999,58999
GN1024471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,27499,27499,27499,12390,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,33332,33332,35332,33124,34999,34999,37499,37499,38749,38749,34999,34999,34999,34999,36249,36249,36249,36249,36249,36249,36249,37499,35624,35624,28999,29999,31499,33199,35199,35199,35285,36199,36199,36199,35699,28999,29299,32399,34799
GN1024471-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36249,37499,35624,35624,28999,29999,31499,33199,35199,35199,35285,36199,36199,36199,35699,28999,29299,32399,34799
GN8814471-Z-WH22879,Amberville,Designs Craft Inc,HB-SW,Mumbai,0,0,0,0,0,0,0,71249,71249,71249,25252,66874,66874,66874,67499,67499,67499,67499,67499,67499,67499,67499,67499,67499,71999,71999,71999,67499,71249,71249,75624,75624,78124,78124,72499,72499,72499,72499,72499,72499,72499,72499,72499,72499,72499,76249,73749,73749,63999,64999,66499,70199,81466,82266,82285,85399,85399,85399,83299,65899,66599,77099,82699
GN6814471-Z-WH22879,Amberville,Designs Craft Inc,HB-SW,Mumbai,0,0,0,0,0,0,0,47499,47499,47499,18880,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,49999,53332,53332,56666,53124,56249,56249,59999,59999,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,63749,61874,61874,53999,54999,56499,60199,61465,61466,61570,63999,63999,63999,55299,44799,36599,46199,46999
GN7114471-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,0,0,0,0,0,0,0,71249,71249,71249,25547,67499,67499,67499,67499,67499,67499,73749,73749,73749,73749,73749,73749,73749,81332,81332,73332,68749,73124,68749,73124,73124,75624,75624,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,69999,72499,70624,70624,60999,61999,63499,66899,77332,81199,81285,84199,84199,84199,80099,63699,64399,74399,79799
GN7114471-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69999,69999,69999,72499,70624,70624,60999,61999,63499,66899,77332,81199,81285,84199,84199,84199,80099,63699,64399,74399,79799
GN4675771-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30624,30624,30624,31249,31249,28749,28749,28749,28749,29374,29374,29374,29374,29374,29374,29374,29999,28124,28124,22999,23999,25649,26899,29866,29866,26428,26799,26799,26799,30799,25299,26299,30199,32399
GN4675771-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28124,22999,23999,25649,26899,29866,29866,26428,26799,26799,26799,30799,25299,26299,30199,32399
GN5095771-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30624,30624,30624,31249,31249,28749,28749,28749,28749,29374,29374,29374,31249,31249,31249,31249,31874,27499,27499,21999,22999,24549,25699,28399,28399,28428,31399,31399,31399,31299,25699,26299,30199,32399
GN3675771-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18749,15499,15999,17249,18199,20266,20266,20285,20899,20899,20899,20899,16899,17099,18899,20299
